transaction_amount,user_history_returns,item_category_risk,delivery_distance_km,is_cod,will_return
8103.65890524991,1,0.637226823243703,40.9920511005729,0,0
6891.059830604308,3,0.219233767340166,97.96484989099669,1,1
6311.064382692227,0,0.3769028320572704,374.3127297967056,1,0
8614.78480396916,3,0.13432981812815534,297.8818076683408,0,0
2750.9835659953314,3,0.6755815145411717,272.5943537110657,1,1
3137.9578921814314,2,0.8620687850539354,128.49254784272534,1,1
12995.891504696001,1,0.31128831214326064,169.45711464719543,0,0
14218.674200937674,1,0.17015736732984746,483.11308140695445,0,0
5912.9850860564175,2,0.48045606140292285,124.10948723104592,1,0
4425.7977605815295,1,0.785358578502055,451.3144845112688,0,0
9837.99337696573,3,0.5415793562174238,292.3630947065796,1,0
6426.645480922398,1,0.13742172015209064,66.03175085376766,1,0
868.1021570750005,1,0.8794177924223568,236.31962718675865,0,0
2764.21266180976,1,0.7629199279700806,474.53161509363355,1,1
10881.597318287264,3,0.20527526164120813,212.1899710779925,0,0
10054.397157697194,2,0.8374382052028072,432.3763495707343,1,0
892.8918913005107,0,0.46055063088415094,131.9322038525953,0,0
3718.596348027767,3,0.397518392459953,287.60646514118463,1,1
3850.5845505270354,2,0.4688426644217506,422.706768809977,1,0
10242.444782181563,2,0.7676575654967578,460.74077837899927,1,0
785.8027974382803,3,0.6275837426294286,245.48256673989385,0,1
2009.5744387763207,2,0.14739876191978205,321.6456105619874,0,1
12098.783237911246,1,0.8660834968929367,6.475164737253819,0,1
3088.8975997878374,3,0.21822730678265423,130.34553721912786,0,1
9964.818563852183,3,0.6964543613882809,142.96249135473815,0,0
3953.6503251775343,1,0.6089092243425048,51.27904076894325,1,1
1941.9001950105048,3,0.2500224383572487,143.44903161170345,1,1
4025.9967694920842,2,0.23658566089043973,163.95540636377888,0,0
10972.870511907058,2,0.7962620749637537,484.5391895862557,0,0
12907.598787541143,2,0.4357559387996778,335.9581783776146,1,0
12538.188036221378,2,0.6236612113393109,215.8725143110904,1,1
6259.161179467595,4,0.5032568030853386,494.0869580442771,1,0
10187.23448027437,1,0.6818828136607676,80.84999851613254,0,1
3472.272283529404,1,0.48339390003146443,240.64534099558986,1,0
4750.6420887846925,1,0.3299039322044547,325.29579248927945,1,0
13496.869368556236,2,0.39070669679719716,32.512414069618124,0,0
688.5278909056725,0,0.7872621555602741,359.9144347511438,1,1
1739.8736973897871,1,0.47442775433818163,54.434339696384995,1,1
3514.350699617396,0,0.27075946579568744,74.43974275684009,0,0
884.7169561703859,4,0.8476843104618026,84.04630866873161,1,1
3130.813808802061,2,0.7372803651987015,464.8004641944813,1,1
8954.102634060537,4,0.1445329168449593,343.201594843393,1,1
6610.65598359122,2,0.8991543695844143,329.43661304603654,1,1
13443.739810616134,1,0.6559413571520818,279.9692807501711,0,0
12352.931645207393,1,0.22821327923246956,149.9389693540759,1,0
5456.351599619202,3,0.2897341450388772,312.34040377667895,1,0
4261.639784753741,3,0.6539563849932375,208.0241113448767,1,1
6005.53991842537,1,0.7238088442232976,76.98099429584437,0,0
9059.276666464712,0,0.2912287545198449,346.35065871222787,0,0
4386.922791931705,2,0.30557508311941667,69.14317312531175,1,0
9550.159163812443,3,0.3456965558976487,99.38094760548076,1,1
6436.4689567729865,2,0.5784146918693094,409.76115936456495,1,1
8504.684122353712,0,0.23745294264102157,331.75796258195123,0,0
6823.834672462092,0,0.183394559107822,317.340621335753,0,0
4769.753513357806,2,0.6430912712684108,212.01037824964843,0,1
14252.572950951271,0,0.7232783518345361,201.1588565284887,1,0
11572.284015316533,1,0.5007435235332044,346.6799915467736,1,1
2531.641048613562,1,0.3910661682147083,371.30274161147764,1,0
13092.785650519736,0,0.4456341708211812,257.5555351703337,0,0
7567.752374617948,1,0.41072626709756155,484.7882759525205,0,0
13471.007289964326,1,0.8679879265901402,478.0712816648416,1,1
12097.90121123607,2,0.7144719241753122,209.15259755631553,1,0
6665.595814803885,2,0.26646977188008825,411.20801587016103,1,0
825.8049706417023,0,0.4073513216431841,273.9175815912156,0,0
4395.821711081719,3,0.5352098330904879,258.31916434080136,1,0
8353.69611258257,0,0.5903886896509508,32.20721038243266,0,0
9685.434187479135,1,0.47454711682301365,289.11748168181356,1,1
4239.3714387814325,2,0.7481013080095673,450.78607562876647,1,1
2520.66307405595,3,0.7140848155665854,391.1662553515706,1,1
12606.488433589837,0,0.5041263349025334,394.2269866261347,1,0
14773.831620201505,1,0.7835435094253843,84.16487409528791,0,0
8122.507643388944,1,0.7008716243539087,182.432476331114,0,0
2989.3496448004007,1,0.7228654789765147,120.43643374186672,1,0
4448.4562345308495,1,0.8651206235467334,161.3780648155398,0,0
766.6648099382676,1,0.31317355296736216,291.87197502939404,0,0
13757.332695127236,1,0.3141185298934793,185.56798761827272,1,0
2207.3907019070466,3,0.8111618045525121,282.5454196448117,1,1
8859.488894956676,0,0.7177810987085436,222.05811789591564,1,1
4473.800699964488,2,0.8412364331485019,146.87470143261518,0,0
8535.581036479005,1,0.15050412825956247,52.224699931553516,1,0
9945.59563110203,1,0.6022056618092773,446.4600363856674,0,0
12531.256153754424,3,0.21570267049875796,10.62981617230109,0,0
3493.1084405287465,2,0.5031177586340662,5.817981630275726,0,0
659.439515547967,0,0.2245975454827554,414.26488118295526,0,0
2484.8416359977055,0,0.20246280718790344,498.42141546126606,1,1
13550.270306797524,0,0.10973467630562653,364.9158997182598,1,0
13171.40612465647,1,0.6041910499063234,12.560549841127944,1,0
9162.48998146947,1,0.3872180933520689,117.2116622009141,1,0
9207.494476287973,3,0.18415062790317738,486.0522366296708,0,1
10143.031780920704,1,0.3582702221850479,405.2591048260482,0,0
3042.883540040019,1,0.23515527316126797,285.56592268333196,1,0
13758.973215911918,2,0.8533558652013276,122.24605117297769,1,0
6572.17261093506,2,0.3560039086090785,12.113251933740745,1,1
6055.508659617713,1,0.3671628186315119,15.326428955517459,0,0
8024.306726601144,3,0.7718864027196685,307.93052744746217,1,1
1181.0065182382982,0,0.6182046090288034,15.806778794449444,0,0
2911.1088469631513,2,0.6681372859224011,496.84692025305947,0,0
11201.487438182372,3,0.6088014431911685,95.77499757940036,0,0
1700.5806849143337,3,0.8569570271588524,356.80014412529226,0,0
9245.70558726263,2,0.2656006652464361,81.75456209914465,0,0
4057.5620903791537,2,0.8912313934046366,272.3462434433687,0,1
6144.78640360866,3,0.7647649420452106,44.902587790777694,1,1
4686.059183175148,1,0.5711780711010738,384.5553201439554,1,0
5657.254388741762,0,0.6298972995169991,294.53594188879066,1,1
10926.16562517156,1,0.6190607012004913,47.65251323370044,1,0
4808.264876536038,1,0.14671697924732313,425.05016365400274,1,1
8712.86728430501,1,0.27441319882555093,275.7742143144675,0,0
7402.730831886945,3,0.8691767076197994,461.1881934565924,1,1
10123.231897758398,0,0.5274915430875035,458.7285699706658,1,0
14084.031220208992,2,0.40268288260952967,460.6513557958583,1,0
11122.29540954863,1,0.70963077071126,43.503674099231645,0,0
3616.635489565973,2,0.5196151541246476,64.8740920684891,1,1
952.1554583886277,0,0.11053021714551808,493.914375809518,0,0
4302.828642347464,0,0.6889900773720943,246.36240659235946,0,0
9128.629995153695,2,0.685774048042289,122.91595615042809,0,1
1245.67429552163,0,0.23211896968797952,385.9839218068357,0,0
7697.310584417927,2,0.8653280707393707,135.8211845001786,0,0
9154.221309294893,1,0.2791265052328915,364.97176556922795,1,0
5346.536416845932,2,0.46619949390575943,419.4564600356317,0,0
11678.226954314418,2,0.19178876900873176,393.2103717611639,0,0
2045.6746704396912,1,0.5826258555604708,140.65366505797803,0,0
1589.497835169227,2,0.40036089604576997,203.80119416922236,1,1
11058.736964952248,0,0.38253876976776435,209.5592466004718,1,0
7684.624084989878,0,0.7615815017767579,248.18009446171357,0,0
10481.834748202173,1,0.1076493702803826,87.84956151236734,0,0
6804.996409754321,2,0.7383574167139381,228.97267495509948,1,1
4072.8294819670487,1,0.557158852598463,257.8375803051624,1,0
12376.983606275897,0,0.8888788107841593,268.1959533076209,0,0
12091.530245050199,1,0.5715545764833992,410.85071284230685,0,0
10573.098827389189,1,0.14430330731836635,261.0805767473501,1,0
4446.104489834459,1,0.14051626115498106,119.23804164426922,0,0
9058.344669601764,0,0.8065223890974655,333.24872543087264,1,1
5734.121505630388,0,0.7729713164088425,399.67050132287943,0,0
1827.940063236195,1,0.37671206046561856,163.08897488693958,0,0
13801.046844202521,1,0.5944259873449098,324.4264348637146,1,1
2483.8701483249406,0,0.4916730856444803,77.73430799327626,1,0
14278.441630401636,1,0.8737312441088417,174.25352076614172,0,0
6967.083707890358,0,0.8599687207015133,455.0658451270689,1,0
3184.427468159985,1,0.8870712068326196,456.09754076547256,1,1
8357.563736986194,2,0.7931590245074114,289.7856664778165,0,0
13157.71462020792,1,0.827641272620081,352.66397312822784,1,0
11117.260852938638,2,0.27382302301370914,427.73763052694096,0,0
12195.136643991022,4,0.7648054311918197,479.4838267297502,0,1
10052.358817305401,1,0.6670856905634197,247.49378794343588,0,0
10538.010185508861,1,0.8702292070624561,282.979989629887,1,1
12813.33694769713,2,0.5570094627540956,210.74257549067596,1,1
4120.1861284581955,2,0.1681337333684451,40.63105884293223,0,0
7596.661972825537,1,0.5779191129497224,214.28771886216512,0,0
3707.536906384232,1,0.6492647424170302,396.3605329946232,1,1
14821.186115951381,2,0.2762568229699427,403.41832150580666,1,1
14188.860425455892,2,0.41529070681018276,446.72667172368335,1,0
1071.6887648433355,2,0.578802731241344,30.47601906210469,0,0
10730.840001477483,0,0.3992845898532045,265.94152184241375,1,1
13916.100602527154,1,0.3999581737909311,58.17512152885275,0,0
3118.342504346336,2,0.20646931133823793,104.36738066704295,1,1
8735.205843013127,3,0.8525973784621329,450.6071686784002,0,0
13774.580315026607,1,0.7003955075960773,250.91167292269944,0,0
992.2166894940832,2,0.10099475109288161,380.47973584382373,1,0
10612.59387507918,0,0.7124906272177322,36.87013243469701,1,0
4811.560606901986,1,0.691835994126287,211.32911944280173,1,0
13903.74483295969,3,0.1077847681244184,338.74893892884717,1,0
14580.344554897832,0,0.3956834380910117,71.03620823271558,0,0
14191.864092144791,2,0.5853981522604246,166.27985015731318,1,0
7376.106141533225,1,0.46220052148642876,36.9511634868222,1,0
12999.618439345044,3,0.7223888949764058,327.41327073040765,1,1
12745.96627875852,0,0.44036666610754727,485.5911732337687,1,0
5126.956862027207,2,0.22309037556306965,414.3875181157007,1,1
12519.274375184821,1,0.8811324994190629,487.438442819745,1,1
1036.610703374643,0,0.2936319942208373,423.5743735737063,1,0
9145.91323798977,1,0.6741538484330658,428.3219240675044,1,0
3835.1281406716944,2,0.21452504933125757,290.7027117088146,0,0
2248.219843770543,2,0.3632100910271462,261.5348941495389,1,0
1615.8214236235328,1,0.453622086744339,206.09586188177465,1,1
10596.187250233026,0,0.25378560362165115,409.95697304771056,1,1
5428.186974636959,0,0.4599676610948876,95.12346807762218,1,0
11009.118187167041,1,0.2257302583934,32.83133333297563,0,0
1447.6669415846643,3,0.5472052311887121,474.20744222891415,0,1
5071.70989854385,1,0.6309706020161552,6.870201675721144,1,0
8322.62373944239,0,0.1499474272224086,488.53051432854664,0,0
11965.485890164971,0,0.7969056968657345,365.7824180875141,1,0
5121.911292515014,2,0.24811270803362842,167.60696525042468,1,0
9575.424958336633,0,0.2802899402562591,350.4208223277236,0,0
13346.677349424714,1,0.6290798720664503,409.848202806638,0,0
9430.016228643417,4,0.4750008483475313,126.45421771328577,1,1
3877.9123839276895,2,0.4995164793368526,386.59336322339306,0,0
853.8113325698014,0,0.20252398765050617,403.16296437907886,1,0
13116.433671563484,2,0.7445886575011266,128.43054191204598,1,1
808.4064573306134,2,0.593643396883368,25.753545417101847,0,0
13183.174253920892,4,0.20830563464756482,106.04053085625834,0,0
8169.588443394574,1,0.3991994936204768,104.31997240025025,1,0
14116.481628436995,1,0.7483279461880241,37.29402481686418,0,0
12082.356918718147,0,0.5546840367892966,364.37365540432194,1,0
14970.044602733393,1,0.18691902330634438,193.08758760691205,1,0
5585.321324049797,0,0.3982216366314294,442.7711528896599,1,0
11624.23018950134,4,0.2941555187645877,129.82469730426703,0,1
6327.9982473340115,1,0.5139724429229812,229.34992172446405,1,0
7458.1964944066785,0,0.7746889030975916,321.3136273187476,1,0
9598.829216666367,2,0.4490137078435359,439.3451500875301,1,0
13168.318155701912,2,0.4466736242946585,264.6874453015905,1,0
14769.21030338978,0,0.8242807218616296,189.8946907671295,1,1
11639.964501035514,3,0.5609483300058179,434.1724638436444,0,0
6557.61834142634,1,0.5529528699179255,158.5719802203672,1,0
6609.676533017518,0,0.3095279135003115,44.31473131812534,1,0
11194.943373038926,2,0.5861781982697011,225.2958432175688,1,1
3962.268613640384,0,0.5607283739339172,393.621186716506,0,0
2101.8746404052226,2,0.41748117627349124,20.236511717993928,0,0
5642.02128579126,1,0.8925564527193445,295.0117112698481,1,1
4664.965378984185,1,0.8055127719584694,299.25970402098187,0,0
4796.4677466118565,0,0.6996690320614525,464.6281728965539,0,0
3887.312390223694,1,0.5298764707304005,146.8000844867858,1,0
1110.3512497272473,2,0.46964784151570427,143.0241235392946,1,0
759.1720536345002,1,0.24791791617855952,223.03940741314068,0,0
14821.974651172457,4,0.344589979211699,181.6728762284,1,1
6702.710439170004,0,0.7191686398585682,369.49120203121674,1,0
6072.736383815384,3,0.4629991631500412,322.667278180117,1,1
10354.885599049512,3,0.8058156132556011,380.6659137636018,1,1
3664.6813740434304,1,0.21832890907642302,410.92068664335113,0,0
14274.437167278267,2,0.5066776768109092,461.8756607034031,1,1
11902.002709025504,1,0.617572547217047,218.31368223340058,0,0
1796.459533527763,0,0.5134787650463408,492.425207788417,0,0
6554.921248881461,0,0.8113815132679897,111.7521026348081,1,0
13247.215459651388,1,0.8916506254633119,358.61075516392765,0,0
14198.614323225449,1,0.1926677266730958,269.3346120670587,1,0
7277.321913123111,0,0.2039639232615368,409.3657943690173,0,0
9394.465143555262,2,0.20425929084809688,241.00140770018086,0,0
2921.992218335091,1,0.644941676856422,393.0496245044035,1,0
14871.94507898616,0,0.3981408763966704,465.43351375060064,1,0
3859.2396700599293,0,0.6866517290127249,367.4856617393432,0,0
14169.610724959322,0,0.424377178309583,389.16667167807054,1,0
9919.876410389343,4,0.6020853770656509,38.25183847659878,0,1
9312.183525743458,2,0.7158864045431148,106.45404280497891,0,0
7933.983409739374,3,0.5385727285239365,487.28035154927886,0,0
3844.712269907501,1,0.5316028723600049,348.12756687476025,0,0
3059.6564640798697,2,0.17058746022850757,282.9172635689473,0,0
3697.0500315175427,3,0.42862539432754787,186.6533048312428,1,0
3203.3548010916907,3,0.5366217225799501,26.972555597424368,1,1
11803.974866717923,0,0.469584660533128,187.72227444224683,0,0
5576.816257917586,0,0.8206256001507404,251.96187227834008,1,1
1338.7188101692473,3,0.8252245056955915,109.67245714650893,0,1
14551.988137041764,0,0.7575339044710094,90.7027116805471,0,1
13314.895331969672,2,0.40023846029849597,256.66619292197083,0,1
13952.408106330588,2,0.6738393213500274,295.0225966356342,0,0
14926.163428373311,2,0.4162307688556879,123.7593698329898,1,1
3021.4811136825656,3,0.28607487918060726,295.7577898558255,0,0
6245.509274088552,1,0.3743221148407053,450.668282117776,1,0
11494.457897709324,3,0.1567717066284284,239.22076272057012,1,1
10592.298961779987,0,0.36542200720371776,429.4081339456548,1,0
2731.490641927898,0,0.4685937738089373,463.9993650439926,1,0
12329.580312363958,3,0.864384715824664,50.73504432385742,0,0
3754.3882916315797,0,0.3507284689757,52.42673193011451,0,0
3745.355414928035,1,0.8219628313644165,240.6418705293627,1,1
8286.129131954498,1,0.28308662065879764,296.1107099372628,0,0
9097.629055204696,1,0.2527751182073995,215.81231491018946,0,0
8911.250013648261,3,0.515196365145732,166.593131356664,1,1
1826.5591422674456,1,0.6380090954379247,322.29208748244713,0,0
13223.182508140515,2,0.13546580064182515,6.030348613210532,1,0
4351.2006175362385,0,0.2768526920377734,484.19627402755253,0,0
2377.9663586006604,2,0.4645469332010531,119.87914865307096,1,0
13386.847158100169,1,0.36480346878654524,458.96389044858853,1,1
14356.946724331425,0,0.6700968634786575,58.96229854458046,0,0
13000.850450349035,1,0.5089284768330534,122.85315511206342,1,0
12237.983083510731,2,0.2282872844831202,121.2624820383127,1,0
10001.008719265816,1,0.8155723034520724,498.0956875793199,1,0
8487.43187383252,1,0.3343245403866877,7.277270134312788,1,1
1761.308018715447,1,0.6849048871715387,321.62091360523044,1,0
6422.5715895251315,2,0.723932623284328,435.49485762512217,0,0
5903.983496678553,2,0.8705261602048817,337.77545874224467,0,0
4266.42986452473,0,0.4988059732192811,184.55324001738737,1,0
10989.591648484482,1,0.5926684123715458,479.36313453795276,0,0
7690.198158642177,1,0.367901034783627,447.2927735215753,0,0
1675.170130660895,1,0.6425434347296533,219.80768552351128,0,0
3692.6564282722643,2,0.4707067886930558,288.7976038425259,1,0
10407.25207306414,1,0.4501218917795379,483.92199796359415,1,0
1603.8974626093527,2,0.7843740232928844,491.3673791536027,1,0
12842.500253707147,1,0.14013507479895093,227.66252148038635,1,0
7679.624641702628,1,0.8055699422654948,424.43826393082884,1,1
7468.505371236396,3,0.7816558702628456,154.48021234219848,1,1
9089.912877563005,1,0.5050930028494313,189.047372100679,0,0
12457.874005914662,0,0.49216228336450263,86.586832080162,0,0
5543.2335145818,3,0.38944589442839217,108.5463734244815,1,0
10331.234212106421,1,0.8953390333453876,330.1522846183827,0,0
8703.11347793897,1,0.188935466203073,257.836900913505,1,0
4371.909917456609,2,0.5721721885028856,119.41027100967342,1,0
13240.13480214979,1,0.6453452720899336,204.44026009901802,1,1
12062.677313300457,2,0.8474640065735556,189.72581263252246,0,0
10047.55160254717,2,0.7241627974854092,493.74330124499045,0,0
12833.435071866508,0,0.6150777622492375,427.5150894196328,1,0
13075.765913917134,1,0.19344985344969814,197.043335024993,0,0
10771.263162368004,1,0.39898681346517395,457.38870655353634,1,0
12636.693261273245,0,0.21107331403838822,174.60451885594472,1,0
10613.336194204612,0,0.804970185972411,335.6112488037554,1,0
10362.041190524356,2,0.6996969244509144,483.4917483576457,1,1
9469.864984120173,0,0.7060294294377835,198.18803767433337,1,0
11414.391273585798,2,0.6218052142188353,341.5430577269422,1,0
2799.7740267495687,0,0.5056348295493678,151.48228647600345,0,0
13272.626008384463,0,0.21997684757079777,136.82459622099745,0,0
13141.731152305863,0,0.36375590936404145,289.2075498836182,1,0
924.0856040011076,0,0.20953263398151245,489.735976026443,1,0
12474.342883189058,1,0.6799305142818746,229.30125511648413,1,1
2368.613078364955,1,0.22818302081760403,469.13030030670745,0,0
5359.223386757558,3,0.6616908401373485,457.609942521157,1,1
11280.869716228313,1,0.6538043116767238,130.6124931107724,0,0
2831.018492700469,4,0.46744358319303114,203.90060650674206,1,1
12360.521849726401,1,0.20818292329444185,323.43472685462064,1,1
12565.945580387257,0,0.35184066090722943,261.43271278363886,0,0
7858.282139532125,1,0.3560744872604412,52.49947228227129,0,0
592.595139894087,1,0.6603081065146348,496.8805249129434,0,0
4662.052931036235,2,0.19099441553097948,377.5637305995836,1,0
9445.440316448263,2,0.7632549169728726,221.65854892123232,1,0
14727.199581397641,1,0.7088058321487312,310.9934320848142,1,0
9661.296141741692,3,0.24904553453941913,48.348544546783906,1,0
4267.151925430317,1,0.6753315054231115,250.17431857635694,1,1
9693.082694944365,0,0.6348105451742574,465.7620458296565,1,1
8329.788005879906,1,0.698496640088741,448.81747423721424,1,0
11807.758229691583,2,0.2511428443589556,172.0035185141571,0,0
2051.219262990897,1,0.22607225772517492,268.02709259156273,1,0
11534.904586279406,1,0.28918718873820337,350.20484442338517,1,0
8348.3653908036,0,0.3926973625191805,173.30458711941316,0,0
14463.384055955423,0,0.734931984828641,37.11521295649955,1,1
5457.146407560948,0,0.69033914998308,255.19362007531333,1,1
9673.017450442248,0,0.8403612738228265,302.80968923255153,0,0
14014.407529895254,1,0.14690364727889238,7.891592060147573,0,0
1986.3910558648492,1,0.10924502481134848,52.30980990157266,1,0
14089.813064928541,1,0.6593110637606393,107.60886857910538,1,1
10474.342973361794,0,0.32342999663533256,177.28588206051242,1,0
1483.6373570249925,1,0.367263116427054,272.8203553011373,1,0
4863.971720728836,4,0.5374416207316098,150.45224478603433,0,1
10768.495285356583,2,0.18193049850143883,141.71098813121935,0,0
1476.5837212971896,0,0.6141555332384397,435.3279251874755,0,0
8941.471672555963,2,0.3601179569849202,76.800067196706,1,0
5515.304325817872,0,0.6061720994407933,250.25276592031832,1,0
9503.275007628417,1,0.7672055304587087,476.6482348833873,0,0
1163.2594902814362,1,0.23688906666994375,314.3815583124427,1,0
13137.283689209456,1,0.8446984743316163,360.01671254774703,1,1
14615.590053072256,2,0.524550512849955,218.4623107383505,0,0
14548.728901642526,3,0.8383422121391747,14.866422724261186,1,1
11369.951560272408,2,0.2661840657614225,324.83453234176665,1,1
2386.2504818941634,0,0.5836501316833901,317.8025193069214,0,0
11494.816340970827,1,0.42310969385888375,59.66168004934988,1,0
856.510288652622,0,0.7193777529248105,233.7690582441926,0,0
820.7914971704602,1,0.5847271545706371,458.08782760949697,0,0
5192.348177668348,2,0.4956123655666548,106.5169918261277,0,1
7585.326260867653,2,0.830388325144807,233.2438835438846,1,1
11670.907558213,0,0.40169365133734425,233.2460766742576,1,0
10407.782960794326,0,0.2759841639185452,406.326926733081,1,0
6965.589242462851,1,0.5864809494816734,413.16505581307507,1,0
4467.586661084155,0,0.5992227497382511,380.838362733379,1,0
14958.305252286811,0,0.4512756972575004,185.8998087981955,1,0
6679.628882421608,2,0.48928803495150586,40.658277884167454,1,0
7045.111852780295,0,0.86764273143992,177.99407372588698,1,0
2872.545407279203,0,0.686148553117441,341.4966446293131,0,0
12024.738456873976,2,0.1884814011860616,352.8595543720928,1,1
10558.392273831585,2,0.2697040566964888,482.6751036909759,1,0
3701.159385437026,3,0.8804613075484472,229.5524095646357,1,1
1694.525161429719,1,0.681172443034825,318.0556135554437,0,0
10367.23988008334,2,0.8320361009157226,271.8994810076532,1,1
9990.412607076461,1,0.34308917119097765,79.5561872560525,1,0
4462.263141474035,2,0.6934934880692738,233.29522370540735,0,0
14287.52165263095,1,0.6712021668188092,274.69340157105216,0,0
2690.3394308230536,3,0.3357519883515001,475.62105499091797,0,0
6768.854615117728,1,0.5406530603605643,186.43683193243325,1,0
14182.430842430183,1,0.6019320890162362,490.149056038449,1,0
6586.046095428774,4,0.48490544866197205,273.4385366419218,0,1
9758.626241129241,0,0.7617429653264102,125.02227543501347,1,0
6265.118770460517,2,0.7662952334383916,99.87387157282485,0,1
4476.120434055716,2,0.7804804386412454,75.13898404381472,1,0
14767.67589541751,1,0.7427388552785302,229.20177093385922,1,0
6435.343091568124,4,0.49046678175771574,15.853582745516999,1,1
13464.43845334745,2,0.40515063851920574,225.29741524085836,0,1
3834.3417854207496,4,0.7651010269714965,494.2603226171934,1,1
3590.018208363708,0,0.49216116684501354,336.70286388252197,1,0
951.4442018254147,1,0.2970971189023855,381.09412999420033,1,0
9949.168967950332,3,0.5058748258577731,63.907668405539965,1,1
5843.631983994536,3,0.2134798575353937,239.18492643759492,1,0
13033.194622674737,1,0.6533035924790391,146.6804350077284,0,0
7361.543647027579,0,0.3687370252991251,447.5782763545695,1,0
14538.804704763465,1,0.3085270387579635,94.7397736468867,1,0
3190.1199776952567,2,0.865206996987796,232.0729969326873,1,1
13095.035935356356,2,0.7215047966066461,296.08362058109066,1,1
11760.654365480255,2,0.7296556021791453,259.45034033137364,1,1
11678.366747338754,1,0.5989775754233467,415.97054634535164,1,0
12749.35680769487,1,0.7713382484082377,119.56931980322199,0,0
11534.847868673483,3,0.707329984930705,191.80859965972715,1,1
9580.194663655524,3,0.5790189633068933,397.0817268041065,0,0
2403.05072639462,2,0.8688995214813738,266.39534880971837,1,1
971.6296026231528,3,0.25327595974753847,204.04810589573887,1,1
13852.293793327459,2,0.8547037751958009,19.574044798691595,0,0
9441.429560550701,2,0.42115052959909194,377.92578488772665,1,1
12049.790719154556,1,0.5227191867211893,486.23012859354634,1,1
7482.074096931976,0,0.19819145563544716,312.04206969681246,1,0
2200.96873995472,1,0.5320859511374327,428.9879042409533,0,0
2315.1939869369817,2,0.5889654014865547,260.8534928814884,1,1
10440.696664820085,3,0.8981612334468192,119.68207788456547,1,1
6739.435476042209,2,0.8801539288572212,12.148841596397007,0,1
3407.6085371548825,1,0.8731178334994298,328.4321424570447,1,1
7628.120927750835,1,0.3787104480816459,249.0888798828811,0,0
1431.0295875894444,0,0.8930131989960348,392.13858280836274,0,0
8938.585327758783,0,0.4643825212760887,348.86779663047577,1,1
4400.404364308916,3,0.7814690070095204,494.0364222622495,0,1
12064.606959239229,1,0.2730559752151776,257.6047287889597,1,0
5000.248404391819,2,0.5046665437252819,216.45152088813964,1,0
7100.692161686117,2,0.8728096769020843,146.936146272451,1,1
668.4978286674592,1,0.857625117538742,241.04633943668085,0,0
1550.4798730211037,1,0.6469879022571414,437.07138167084645,1,1
6191.15656789693,2,0.7382514580424479,26.007664266911927,0,1
7459.113103398291,2,0.24114135728192113,489.06052340666344,1,0
9200.297947729903,1,0.677326839587326,496.68706118236,0,0
4729.107391284897,2,0.5944406466682979,300.92158240101134,1,1
10577.237348834868,1,0.17324138860099686,169.11438082922368,1,1
12971.774759243466,0,0.19052720527174102,115.40923931940179,1,0
11807.839338953572,0,0.18675489420100952,141.86274586401498,0,0
1074.4729675511785,0,0.6794855478638685,29.802186119961068,1,0
7467.3507352385195,4,0.21337216659805797,240.17992444926261,1,1
2021.4875870635356,3,0.47418581689157635,33.375514077880894,1,0
4009.652730006648,3,0.38558544470220624,360.644736314083,0,1
14806.607602373624,0,0.5404033126161742,189.10508048876275,0,0
2566.185372071942,2,0.6651811897755222,103.68554221484578,0,0
7733.878225044663,2,0.6477780297770657,274.702511128839,0,0
9463.258147612727,2,0.5124159327315013,487.0108570852918,0,0
10685.742072889507,3,0.4714678988883084,349.08986926411706,1,1
8614.905910560254,2,0.418252476097807,248.4146908015593,0,0
641.677287578163,1,0.7895279586435036,389.5725781309806,1,0
5233.688969537882,1,0.36468144389811596,370.0508535899994,1,0
8006.8188290783155,0,0.30749265693399586,446.4090532236079,1,0
1774.0642376000837,1,0.694652394924217,106.311129059004,1,0
5584.090502533121,1,0.38781076935738124,430.1444002480723,0,0
981.4450774748152,1,0.7775988798058148,154.00791308564095,0,0
1639.3882087478007,0,0.36231097490971587,470.79446927342303,1,0
6255.387504923143,0,0.6615558596596706,144.1272487286339,0,0
2424.3784336243752,2,0.13608720502826888,463.79002886552473,0,0
8729.342299792594,3,0.408450304088256,482.07640365971963,1,1
10497.242052490354,1,0.37458413997404116,77.01822194122205,0,0
12108.507137081702,2,0.7533429914207387,487.3774422150776,1,1
3402.1785415497466,1,0.8736443225826481,47.43286937249473,1,1
2928.4974427565116,2,0.4687050213543692,113.19105437319837,1,1
2016.2336848488037,1,0.7598690217230065,224.86354653203824,1,1
9728.238618382733,2,0.659755760765892,496.8306960272965,0,0
10743.898034060066,1,0.8739087901309546,246.83871032686278,1,1
957.9990999718095,1,0.7488868114742598,277.4526743733505,0,0
14075.077570533502,2,0.16198245277098444,348.740350014206,1,0
1253.58361294635,2,0.6706253779057889,484.3053113451109,0,0
8348.796861865521,2,0.5283997723378989,392.758943061501,1,0
10781.377532038288,1,0.11314884634586174,115.9562321897308,1,0
13129.05229431824,1,0.3010503669803549,154.98051067885555,0,0
10854.260515920203,0,0.8374041960215144,53.32597860621958,0,0
12125.05720451198,2,0.8408490982294023,324.0039202615462,0,1
5422.027791870688,3,0.7390803681605076,94.46645173691468,1,1
12314.964149324427,1,0.8854236826223916,132.41541979728603,0,0
1661.6652725777897,1,0.745236179699364,444.61625931428665,1,0
13474.84151287765,0,0.10816334982819616,166.74405928934752,1,0
